1,6
2,10
3,15
4,21
5,28
6,36
7,45
8,55
9,66
10,78
11,91
12,105
13,120
14,136
15,153
16,171
17,190
18,210
19,231
20,253
21,276
22,300
23,325
24,351
25,378
26,406
27,435
28,465
29,496
30,528
31,561
32,595
33,630
34,666
35,703
36,741
37,780
38,820
39,861
40,903
41,946
42,990
43,1035
44,1081
45,1128
46,1176
47,1225
48,1275
49,1326
50,1378
